manual_match,company_type,page_handle,page_name,company_name,company_id,company_status_date,days_from_company_status_to_now,bigrams_intersection,times_prosecutor,times_defendant,times_unknown_appearences,companies_general_info_columns,changed_picture,has_website,has_top_20_website,phone,has_phone,email,has_email,number_of_likes,has_more_than_100_likes,has_more_than_10_likes,has_more_than_1_likes,checkins,were_here_count,talking_about_count,changed_cover,has_location,has_country,has_state,has_country_state,has_country_state_city,has_country_or_state_or_city,is_unclaimed,is_published,is_verified,is_permanently_closed,is_community_page,start_info,has_start_info,has_text,description_length,description_words,about_length,about_words,products_length,products_words,general_info_length,general_info_words,category,category_list,number_of_records,number_of_pages,companies_events_columns,first_event_time,last_event_time,number_of_different_months_with_events,total_events,total_attending,min_attending_per_event,max_attending_per_event,avg_attending_per_event,total_maybe,min_maybe_per_event,max_maybe_per_event,avg_maybe_per_event,total_noreply,min_noreply_per_event,max_noreply_per_event,avg_noreply_per_event,total_interested,min_interested_per_event,max_interested_per_event,avg_interested_per_event,total_declined,min_declined_per_post,max_declined_per_post,avg_declined_per_post,companies_photos,first_photo_time,last_photo_time,number_of_different_photo_uploaders,number_of_photos_self_tagged,number_of_photos_with_tagged_people_without_self,total_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos,min_number_of_people_tagged_in_photos,max_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos_when_more_than_zero,number_of_different_months_for_photos,total_photos,number_of_albums,number_of_normal_albums,number_of_wall_albums,number_of_mobile_albums,number_of_cover_albums,number_of_profile_albums,number_of_app_albums,number_of_null_albums,number_of_photos_in_normal_albums,number_of_photos_in_wall_albums,number_of_photos_in_mobile_albums,number_of_photos_in_cover_albums,number_of_photos_in_profile_albums,number_of_photos_in_app_albums,number_of_photos_in_null_albums,number_of_photos_1qr_before_status,number_of_photos_2qr_before_status,number_of_photos_3qr_before_status,number_of_photos_4qr_before_status,number_of_photos_6months_before_status,number_of_photos_12months_before_status,companies_posts_columns,companies_posts_calculation_date,days_from_last_post_to_now,days_from_last_post_to_company_status,first_post_time,last_post_time,number_of_different_months_with_posts,total_posts,total_user_changed_post_time,total_posts_with_photos,total_posts_with_photos_more_than_5_comments,total_posts_with_photos_less_than_5_comments,total_posts_with_photos_more_than_5_likes,total_posts_with_photos_less_than_5_likes,total_posts_with_link,total_posts_with_link_more_than_5_comments,total_posts_with_link_less_than_5_comments,total_posts_with_link_more_than_5_likes,total_posts_with_link_less_than_5_likes,total_user_posts,total_user_posts_more_than_5_comments,total_user_posts_less_than_5_comments,total_user_posts_more_than_5_likes,total_user_posts_less_than_5_likes,total_comments_to_user_posts,min_comments_per_user_posts,max_comments_per_user_posts,avg_comments_per_user_posts,total_likes_to_user_posts,min_likes_per_user_posts,max_likes_per_user_posts,avg_likes_per_user_posts,total_other_users_posts,total_other_users_posts_more_than_5_comments,total_other_users_posts_less_than_5_comments,total_other_users_posts_more_than_5_likes,total_other_users_posts_less_than_5_likes,total_comments_to_other_users_posts,min_comments_per_other_users_post,max_comments_per_other_users_post,avg_comments_per_other_users_post,total_likes_to_other_users_posts,min_likes_per_other_users_post,max_likes_per_other_users_post,avg_likes_per_other_users_post,companies_posts_comments_new_columns,first_time_of_post_with_comment,last_time_of_post_with_comment,number_of_different_months_with_comments,total_posts_with_comments,distinct_commentators,distinct_commentators_1qr_months_before_status,distinct_commentators_2qr_months_before_status,distinct_commentators_3qr_months_before_status,distinct_commentators_4qr_months_before_status,distinct_commentators_6months_before_status,distinct_commentators_12months_before_status,distinct_commentators_6months_after_status,companies_posts_reactions_columns,first_post_with_reaction_time,last_post_with_reaction_time,number_of_different_months_with_reactions,total_posts_with_reactions,distinct_interacting_users,distinct_interacting_users_1qr_before_status,distinct_interacting_users_2qr_before_status,distinct_interacting_users_3qr_before_status,distinct_interacting_users_4qr_before_status,distinct_interacting_users_6months_before_status,distinct_interacting_users_12months_before_status,distinct_interacting_users_6months_after_status
,liquidated,1586613854957451,היפרזול עאזם,"היפרזול עאזם בע""מ",514362425,2015-09-17,283,0,0,0,0,companies_general_info_columns,1,0,0,49564142,1,,0,289,1,1,1,0,0,22,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,Food/Grocery,Food & Grocery,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-04-15,2016-06-19,1,0,2,2,0.009132420091,0,1,1,10,219,4,0,1,1,1,1,0,0,0,2,213,3,1,0,0,21,24,0,0,45,45,companies_posts_columns,2016-06-26,20,-263,2015-04-15,2016-06-06,10,31,12,29,1,28,22,7,29,1,28,22,7,29,1,28,22,7,20,0,6,0.6451612903,323,0,24,10.41935484,29,0,2,0,2,0,0,0,0,2,0,2,0.06451612903,companies_posts_comments_columns,2015-04-15,2016-02-14,6,12,8,1,6,0,0,6,6,0,companies_posts_reactions_columns,2015-04-15,2016-06-06,30,31,115,19,50,0,0,57,57,0
,forceliquidated,110302599314573,אימי סנדוויץ׳,"בית הכפר א.י בע""מ",511209348,1989-12-19,9686,11,0,0,0,companies_general_info_columns,1,0,0,49574970,1,,0,79,0,1,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,Restaurant/Cafe,Restaurant,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-07-18,2016-05-11,1,0,0,0,0,0,0,,4,12,4,0,1,1,1,1,0,0,0,1,9,1,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,46,-9640,2015-07-18,2016-05-11,4,10,2,10,0,10,8,2,10,0,10,8,2,10,0,10,8,2,1,0,1,0.1,82,1,13,8.2,10,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2016-05-11,2016-05-11,1,1,1,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-07-18,2016-05-11,8,10,33,0,0,0,0,0,0,0
,closed,119494898143888,בריכת עופר- הכיף אפעם לא נגמר!!,"בריכת הכיף בע""מ",511459299,2016-06-26,0,20,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,9,9,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,liquidated,126296604135214,"א.ס.הום דיזיין קרמיקה ראשל""צ","א.ס. הום דיזיין בע""מ",513717637,2015-08-27,304,15,0,1,1,companies_general_info_columns,1,0,0,03-9611875,1,,0,16,0,1,1,0,0,0,0,1,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,366,55,34,6,116,11,,,Retail and Consumer Merchandise,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-08-31,2011-08-31,1,0,0,0,0,0,0,,1,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,1039,735,2013-08-22,2013-08-22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2013-08-22,2013-08-22,1,1,0,0,0,0,0,0,0,0
,closed,133734850043315,מגרש ספורט עמק זבולון מודיעין,"מגרש מודיעין ז בע""מ",510211915,2016-06-26,0,19,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,forceliquidated,212314642239497,אחוזת לויט עם הפוסטמות,"אחוזת לויט בע""מ",510436512,1996-08-15,7255,12,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,3,3,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Home,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,rasham,104549109623956,ארמונות בניסטל שמחות ואירועים,"ארמונות בניסטל שמחות ואירועים בע""מ ",514125509,2016-06-26,0,0,0,6,1,companies_general_info_columns,1,0,0,+972-8-8522668,1,,0,47,0,1,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,Event Planning/Event Services,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-02-21,2012-03-29,1,0,0,0,0,0,0,,2,3,2,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,773,773,2011-03-02,2014-05-15,10,10,1,6,0,6,1,5,6,0,6,1,5,2,0,2,1,1,0,0,0,0,7,0,5,0.7,2,0,8,0,8,2,0,2,0.2,4,0,4,0.4,companies_posts_comments_columns,2012-08-05,2012-08-05,1,1,2,0,0,0,0,0,0,2,companies_posts_reactions_columns,2011-03-02,2014-05-15,10,10,10,0,0,0,0,0,0,10
,liquidated,274404995957478,"שיווק מבוסס מחקרים, רק מה שעובד באינטרנט","רק באינטרנט בע""מ",514678739,2013-07-18,1074,29,0,0,0,companies_general_info_columns,1,1,1,052-6500528,1,,0,233,1,1,1,0,0,1,1,1,0,0,0,0,1,FALSE,,FALSE,FALSE,,2004-03-14,1,1,140,19,85,12,122,12,,,Consulting/Business Services,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-01-31,2016-04-04,1,1,0,1,0.02173913043,0,1,1,14,46,6,3,1,0,1,1,0,0,9,16,0,14,7,0,0,14,4,0,1,18,19,companies_posts_columns,2016-06-26,83,-991,2004-03-14,2016-04-04,25,86,4,81,1,80,6,75,84,1,83,6,78,81,1,80,6,75,12,0,7,0.1395348837,116,0,27,1.348837209,81,0,5,0,5,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2013-05-27,2013-12-16,4,4,7,5,0,0,0,5,5,0,companies_posts_reactions_columns,2004-03-14,2016-04-04,68,86,89,26,1,0,1,27,27,2
,liquidated,294256763920184,קאעדי בפקיר ומוש עארפי אלאקי אגובי לאסאלתי״ליש ליש״,"אגובי בע""מ",514060433,2015-05-07,416,46,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,3,3,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,closed,1023385477719126,עד חצות,"ע.ד. גלבוע בע""מ",511571069,2016-06-26,0,6,0,0,0,companies_general_info_columns,0,0,0,,0,,0,5,0,0,1,51,51,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Coffee Shop,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,closed,1.05204E+15,גרדן-רן,"רן גרד בע""מ",510524572,2016-06-26,0,5,0,0,0,companies_general_info_columns,1,1,1,534244114,1,,0,41,0,1,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,99,18,,,,,Small Business,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-03-11,2016-04-15,1,0,0,0,0,0,0,,2,6,5,2,1,0,1,1,0,0,3,1,0,1,1,0,0,1,5,0,0,6,6,companies_posts_columns,2016-06-26,72,72,2016-03-11,2016-04-15,2,5,0,5,0,5,0,5,5,0,5,0,5,5,0,5,0,5,0,0,0,0,4,0,2,0.8,5,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2016-03-11,2016-04-15,3,5,4,1,3,0,0,4,4,0
,liquidated,1377267839161028,סקוטר - סנטר,"סקוטר סנטר בע""מ",513936161,2015-12-10,199,0,2,29,8,companies_general_info_columns,1,1,1,577287526,1,,0,92,0,1,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,221,31,63,11,,,,,Outdoor Gear/Sporting Goods,"Motorcycles,Mountain Biking",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2013-07-12,2013-09-03,1,0,1,1,0.03846153846,0,1,1,3,26,5,2,1,0,1,1,0,0,21,2,0,2,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,84,-115,2013-07-22,2016-04-03,8,13,2,8,0,8,2,6,8,0,8,2,6,8,0,8,2,6,6,0,4,0.4615384615,23,0,7,1.769230769,8,0,5,0,5,0,0,0,0,1,0,1,0.07692307692,companies_posts_comments_columns,2013-07-22,2013-09-03,2,2,4,0,0,0,0,0,0,4,companies_posts_reactions_columns,2013-07-22,2016-04-03,13,13,12,0,0,0,0,0,0,12
,rasham,100564810013223,""" יקב משק אליהו ""","משק אליה בע""מ ",513773788,2016-06-26,0,9,0,0,0,companies_general_info_columns,1,0,0,,0,,0,310,1,1,1,0,0,1,1,1,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-10-23,2014-11-26,1,0,2,2,0.05555555556,0,1,1,6,36,8,4,1,1,1,1,0,0,32,1,1,1,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,111,111,2010-10-23,2016-03-07,11,17,2,15,0,15,3,12,16,0,16,3,13,10,0,10,4,6,3,0,2,0.1764705882,39,0,7,2.294117647,10,0,7,0,7,0,0,0,0,3,0,2,0.1764705882,companies_posts_comments_columns,2010-11-23,2014-03-27,2,2,3,0,0,0,0,0,0,3,companies_posts_reactions_columns,2010-10-23,2016-03-07,11,17,25,0,10,0,0,10,10,17
1,rasham,102806199854392,ראשטוב תעשיות תוכנה.,"ראשטוב תעשיות תוכנה בע""מ",511363400,2016-06-26,0,1,1,0,0,companies_general_info_columns,0,0,0,,0,,0,3,0,0,1,172,172,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Corporate Office,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,rasham,104680069571658,ג. קציר חקירות,ג.קציר חקירות,513365924,2016-06-26,0,1,0,0,0,companies_general_info_columns,1,0,0,077-4200288,1,,0,1009,1,1,1,1,1,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,139,25,56,7,,,Local Business,Private Investigator,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-06-28,2014-09-28,1,0,0,0,0,0,0,,15,86,5,1,1,1,1,1,0,0,1,76,3,3,3,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,605,605,2011-12-20,2014-10-30,17,113,36,91,3,88,56,35,95,3,92,56,39,106,4,102,61,45,70,0,8,0.6194690265,902,0,75,7.982300885,106,0,7,0,7,1,0,1,0.008849557522,4,0,1,0.03539823009,companies_posts_comments_columns,2013-06-25,2014-03-19,9,32,41,0,0,0,0,0,0,41,companies_posts_reactions_columns,2011-12-20,2014-10-30,112,113,457,0,0,0,0,0,0,457
,liquidated,226381984093239,בפנטהאוס של עינם ניוטון,"עינם בע""מ",510780190,2014-07-22,705,19,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,3,3,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,liquidated,229216760555761,על כלבים וחתולים- דר' אורלי נתנאל ירון,"אורלי ירון בע""מ",514339605,2014-01-03,905,27,0,0,0,companies_general_info_columns,1,0,0,052-4617428,1,,0,171,1,1,1,1,1,1,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,1034,179,69,15,,,,,Pet Services,Veterinarian,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2013-03-12,2015-12-24,1,0,0,0,0,0,0,,8,15,4,0,1,1,1,1,0,0,0,8,5,1,1,0,0,0,4,0,2,4,6,companies_posts_columns,2016-06-26,141,-764,2013-04-04,2016-02-06,18,37,15,30,1,29,13,17,32,1,31,13,19,36,1,35,16,20,21,0,5,0.5675675676,153,0,13,4.135135135,36,0,1,0,1,1,0,1,0.02702702703,3,0,3,0.08108108108,companies_posts_comments_columns,2013-08-10,2016-02-06,7,12,13,0,8,0,0,8,8,0,companies_posts_reactions_columns,2013-04-04,2016-02-06,37,37,54,3,26,0,0,26,26,0
,liquidated,234717830028279,Culinaria קולינריה كوليناريا,"לב קולינריה בע""מ ",513899740,2013-02-25,1217,19,0,0,0,companies_general_info_columns,1,0,0,48727159,1,,0,1293,1,1,1,93,93,10,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,Food/Grocery,Fast Food Restaurant,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2013-11-21,2016-06-13,1,0,4,9,0.02950819672,0,3,2.25,27,305,4,0,1,1,1,1,0,0,0,42,252,6,5,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,13,-1204,2013-11-21,2016-06-13,28,181,34,167,1,166,141,26,167,1,166,141,26,177,1,176,147,30,57,0,6,0.3149171271,2016,0,50,11.13812155,177,0,4,1,3,5,0,3,0.02762430939,18,0,16,0.09944751381,companies_posts_comments_columns,2013-11-21,2016-04-05,16,31,31,0,0,0,0,0,0,0,companies_posts_reactions_columns,2013-11-21,2016-06-13,165,181,387,0,0,0,0,0,0,0
,liquidated,444534965586913,קו המומחים און ליין,"קו ליין בע""מ",513770453,2011-04-04,1910,12,0,0,0,companies_general_info_columns,1,1,1,547205077,1,,0,248,1,1,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,187,111,,,,,Health/Wellness Website,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-08-10,2012-12-18,1,0,0,0,0,0,0,,2,15,3,0,1,0,1,1,0,0,0,12,0,1,2,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,1072,-838,2012-08-10,2013-07-20,6,62,30,41,0,41,6,35,49,0,49,7,42,58,0,58,8,50,38,0,3,0.6129032258,153,0,18,2.467741935,58,0,4,0,4,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2012-12-04,2012-12-18,1,30,3,0,0,0,0,0,0,0,companies_posts_reactions_columns,2012-08-10,2013-07-20,41,62,45,0,0,0,0,0,0,0
0,forceliquidated,595633223845242,La dj-אל אי דיגי,"אל אי די בע""מ",511132433,2009-10-17,2444,7,0,0,0,companies_general_info_columns,1,1,1,526799890,1,,0,423,1,1,1,69,69,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,32,6,,,,,Arts/Entertainment/Nightlife,DJ,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2014-02-13,2015-03-05,1,0,8,19,0.475,0,4,2.375,9,40,4,0,1,1,1,1,0,0,0,3,32,3,2,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,384,-2060,2014-02-13,2015-06-08,14,41,11,38,0,38,27,11,38,0,38,27,11,36,0,36,27,9,14,0,3,0.3414634146,307,0,30,7.487804878,36,0,5,1,4,1,0,1,0.0243902439,33,0,30,0.8048780488,companies_posts_comments_columns,2014-02-13,2015-04-11,7,11,12,0,0,0,0,0,0,0,companies_posts_reactions_columns,2014-02-13,2015-06-08,39,41,105,0,0,0,0,0,0,0
,rasham,1030806296943837,קול אתא,"קול אתא בע""מ",514886167,2016-06-26,0,0,0,0,0,companies_general_info_columns,1,1,1,533015533,1,,0,5993,1,1,1,797,797,762,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,67,13,,,,,Media/News/Publishing,Media/News/Publishing,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-07-27,2016-06-22,1,5,61,427,1.611320755,0,50,7,11,265,8,4,1,1,1,1,0,0,198,56,9,1,1,0,0,71,143,37,14,214,265,companies_posts_columns,2016-06-26,11,11,2015-08-10,2016-06-15,11,102,62,97,23,74,74,23,97,23,74,74,23,72,23,49,69,3,431,0,58,4.225490196,5524,0,200,54.15686275,72,0,30,5,25,9,0,3,0.08823529412,71,0,18,0.6960784314,companies_posts_comments_columns,2015-08-12,2016-06-05,11,57,339,48,134,81,104,178,339,177,companies_posts_reactions_columns,2015-08-10,2016-06-15,97,102,3337,488,966,1392,1422,1234,3337,2521
,rasham,1054224364588638,"נועם ניהול עמותות בע""מ","נועם - ניהול עמותות בע""מ",515249092,2016-06-26,0,0,0,0,0,companies_general_info_columns,1,1,1,03-9388300,1,,0,5,0,0,1,0,0,0,1,1,0,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,641,107,137,24,,,,,Company,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-09-05,2015-09-05,1,0,0,0,0,0,0,,1,7,3,0,1,0,1,1,0,0,0,1,0,2,4,0,0,0,0,0,7,0,7,companies_posts_columns,2016-06-26,295,295,2015-09-05,2015-09-05,1,4,1,4,0,4,0,4,4,0,4,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-09-05,2015-09-05,1,4,0,0,0,0,0,0,0,0
,liquidated,1455437421349708,סיגל יאיר - משרד עורכי דין ונוטריון,סיגל יאיר - משרד עורכי דין,514094853,2015-04-22,431,9,0,0,0,companies_general_info_columns,0,0,0,,0,,0,1,0,0,0,2,2,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Law Enforcement,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,rasham,105497839525567,Simcha Connect Streaming and Live Webcasts שידור חי סטרימינג,"חי גד""ח בע""מ",515310910,2016-06-26,0,57,0,0,0,companies_general_info_columns,1,1,1,+972502515404,1,,0,140,1,1,1,1,1,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,229,39,143,21,,,,,Professional Services,Professional Services,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-01-31,2016-06-08,1,0,0,0,0,0,0,,9,13,4,0,1,1,1,1,0,0,0,2,9,1,1,0,0,2,2,0,3,4,7,companies_posts_columns,2016-06-26,18,18,2012-06-24,2016-06-08,13,26,3,21,0,21,0,21,21,0,21,0,21,24,0,24,0,24,2,0,1,0.07692307692,18,0,4,0.6923076923,24,0,2,0,2,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2014-05-21,2016-03-24,2,2,2,0,1,0,0,1,1,1,companies_posts_reactions_columns,2012-06-24,2016-06-08,17,26,12,0,4,0,1,4,5,8
,rasham,107240699314929,אבן נייר ומספריים evenniar,"נייר ישראל נ.י בע""מ",514722685,2016-06-26,0,19,0,0,0,companies_general_info_columns,1,1,1,09-7409372 ,1,,0,766,1,1,1,1,1,28,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,2001-01-01,1,1,257,42,94,15,,,303,47,Local Business,Event Planner,1994,1908,companies_events_columns,2011-03-11,2011-05-24,2,2,7,1,6,3.5,1,0,1,0.5,130,0,130,65,1,0,1,0.5,5,0,5,2.5,companies_photos,2010-04-08,2016-06-23,1,17,25,56,0.02989855846,0,4,1.365853659,38,1873,44,40,1,1,1,1,0,0,1429,178,242,17,7,0,0,110,78,16,73,193,292,companies_posts_columns,2016-06-26,11,11,2010-04-08,2016-06-15,45,225,43,195,1,194,55,140,206,1,205,56,150,224,2,222,60,164,52,0,8,0.2311111111,913,0,49,4.057777778,224,0,1,0,1,1,0,1,0.004444444444,1,0,1,0.004444444444,companies_posts_comments_columns,2011-02-15,2016-05-17,17,23,20,2,1,2,3,3,7,18,companies_posts_reactions_columns,2010-04-08,2016-06-15,189,225,296,35,31,23,157,53,201,271
,rasham,109888155772709,שימורי פרי-חן תעשיות מזון,"חן - פרי תעשיות בע""מ",512713850,2016-06-26,0,13,0,0,0,companies_general_info_columns,0,0,0,,0,,0,13,0,1,1,73,73,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
