manual_match,company_type,page_handle,page_name,company_name,company_id,company_status_date,days_from_company_status_to_now,bigrams_intersection,times_prosecutor,times_defendant,times_unknown_appearences,companies_general_info_columns,changed_picture,has_website,has_top_20_website,phone,has_phone,email,has_email,number_of_likes,has_more_than_100_likes,has_more_than_10_likes,has_more_than_1_likes,checkins,were_here_count,talking_about_count,changed_cover,has_location,has_country,has_state,has_country_state,has_country_state_city,has_country_or_state_or_city,is_unclaimed,is_published,is_verified,is_permanently_closed,is_community_page,start_info,has_start_info,has_text,description_length,description_words,about_length,about_words,products_length,products_words,general_info_length,general_info_words,category,category_list,number_of_records,number_of_pages,companies_events_columns,first_event_time,last_event_time,number_of_different_months_with_events,total_events,total_attending,min_attending_per_event,max_attending_per_event,avg_attending_per_event,total_maybe,min_maybe_per_event,max_maybe_per_event,avg_maybe_per_event,total_noreply,min_noreply_per_event,max_noreply_per_event,avg_noreply_per_event,total_interested,min_interested_per_event,max_interested_per_event,avg_interested_per_event,total_declined,min_declined_per_post,max_declined_per_post,avg_declined_per_post,companies_photos,first_photo_time,last_photo_time,number_of_different_photo_uploaders,number_of_photos_self_tagged,number_of_photos_with_tagged_people_without_self,total_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos,min_number_of_people_tagged_in_photos,max_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos_when_more_than_zero,number_of_different_months_for_photos,total_photos,number_of_albums,number_of_normal_albums,number_of_wall_albums,number_of_mobile_albums,number_of_cover_albums,number_of_profile_albums,number_of_app_albums,number_of_null_albums,number_of_photos_in_normal_albums,number_of_photos_in_wall_albums,number_of_photos_in_mobile_albums,number_of_photos_in_cover_albums,number_of_photos_in_profile_albums,number_of_photos_in_app_albums,number_of_photos_in_null_albums,number_of_photos_1qr_before_status,number_of_photos_2qr_before_status,number_of_photos_3qr_before_status,number_of_photos_4qr_before_status,number_of_photos_6months_before_status,number_of_photos_12months_before_status,companies_posts_columns,companies_posts_calculation_date,days_from_last_post_to_now,days_from_last_post_to_company_status,first_post_time,last_post_time,number_of_different_months_with_posts,total_posts,total_user_changed_post_time,total_posts_with_photos,total_posts_with_photos_more_than_5_comments,total_posts_with_photos_less_than_5_comments,total_posts_with_photos_more_than_5_likes,total_posts_with_photos_less_than_5_likes,total_posts_with_link,total_posts_with_link_more_than_5_comments,total_posts_with_link_less_than_5_comments,total_posts_with_link_more_than_5_likes,total_posts_with_link_less_than_5_likes,total_user_posts,total_user_posts_more_than_5_comments,total_user_posts_less_than_5_comments,total_user_posts_more_than_5_likes,total_user_posts_less_than_5_likes,total_comments_to_user_posts,min_comments_per_user_posts,max_comments_per_user_posts,avg_comments_per_user_posts,total_likes_to_user_posts,min_likes_per_user_posts,max_likes_per_user_posts,avg_likes_per_user_posts,total_other_users_posts,total_other_users_posts_more_than_5_comments,total_other_users_posts_less_than_5_comments,total_other_users_posts_more_than_5_likes,total_other_users_posts_less_than_5_likes,total_comments_to_other_users_posts,min_comments_per_other_users_post,max_comments_per_other_users_post,avg_comments_per_other_users_post,total_likes_to_other_users_posts,min_likes_per_other_users_post,max_likes_per_other_users_post,avg_likes_per_other_users_post,companies_posts_comments_new_columns,first_time_of_post_with_comment,last_time_of_post_with_comment,number_of_different_months_with_comments,total_posts_with_comments,distinct_commentators,distinct_commentators_1qr_months_before_status,distinct_commentators_2qr_months_before_status,distinct_commentators_3qr_months_before_status,distinct_commentators_4qr_months_before_status,distinct_commentators_6months_before_status,distinct_commentators_12months_before_status,distinct_commentators_6months_after_status,companies_posts_reactions_columns,first_post_with_reaction_time,last_post_with_reaction_time,number_of_different_months_with_reactions,total_posts_with_reactions,distinct_interacting_users,distinct_interacting_users_1qr_before_status,distinct_interacting_users_2qr_before_status,distinct_interacting_users_3qr_before_status,distinct_interacting_users_4qr_before_status,distinct_interacting_users_6months_before_status,distinct_interacting_users_12months_before_status,distinct_interacting_users_6months_after_status
,rasham,1018422574834692,אופק,"אופק - המרכז הישראלי למטפלים ומאמנים בע""מ",515247484,2016-06-26,0,30,0,0,0,companies_general_info_columns,1,0,0,1700-508-222,TRUE,,0,27,0,1,1,0,0,0,0,1,1,0,0,0,1,no,,no,no,,,0,0,,,,,,,,,Education,Education,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-05-30,2015-05-31,1,0,0,0,0,0,0,,1,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,392,392,2015-05-30,2015-05-31,1,2,0,2,0,2,0,2,2,0,2,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-05-30,2015-05-31,2,2,0,0,0,0,0,0,0,0
,rasham,1087183341294176,אינטרנט בינת  Internet Binat,"אינטרנט בינת בע""מ ",513049759,2016-06-26,0,15,0,0,0,companies_general_info_columns,1,1,1,03-7688888,TRUE,,0,44,0,1,1,1,1,0,1,1,1,0,0,0,1,no,,no,no,,,0,1,1689,255,97,13,335,44,,,Company,Company,1994,1908,companies_events_columns,2015-11-11,2015-11-11,1,1,3,3,3,3,1,1,1,1,7,7,7,7,1,1,1,1,0,0,0,0,companies_photos,2015-10-21,2016-05-16,1,0,15,24,0.8888888889,0,4,1.6,4,27,4,0,1,1,1,1,0,0,0,6,17,1,3,0,0,5,6,16,0,11,27,companies_posts_columns,2016-06-26,41,41,2015-10-21,2016-05-16,4,6,2,6,0,6,1,5,6,0,6,1,5,6,0,6,1,5,2,0,2,0.3333333333,32,0,20,5.333333333,6,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2015-11-26,2015-11-26,1,1,2,0,0,2,0,0,2,2,companies_posts_reactions_columns,2015-10-21,2016-05-16,6,6,26,4,3,21,0,7,26,21
,rasham,1097018920350835,מהדר אור,"מהדר אור בע""מ",515321859,2016-06-26,0,0,0,0,0,companies_general_info_columns,1,0,0,48124620,TRUE,,0,4,0,0,1,0,0,0,1,1,1,0,0,0,1,no,,no,no,,,0,0,,,,,,,,,Business Services,"Accountant,Business Consultant",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-04-27,2016-04-29,1,0,0,0,0,0,0,,1,3,2,0,0,0,1,1,0,0,0,0,0,1,2,0,0,3,0,0,0,3,3,companies_posts_columns,2016-06-26,58,58,2016-04-29,2016-04-29,1,8,0,8,0,8,0,8,8,0,8,0,8,8,0,8,0,8,0,0,0,0,9,0,2,1.125,8,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2016-04-29,2016-04-29,1,8,3,3,0,0,0,3,3,0
,rasham,101840988947,"Fullgaz.co.il - פול גז, כל מה שגז","ש.ג.ז בע""מ",513229815,2016-06-26,0,28,0,0,0,companies_general_info_columns,1,0,0,052-3927007,TRUE,,0,11286,1,1,1,0,0,665,1,0,0,0,0,0,0,no,,no,no,,2002-08-01,1,1,,,52,8,,,,,News/Media Website,,1994,1908,companies_events_columns,2012-10-13,2016-03-20,4,4,1113,80,630,278.25,673,78,425,168.25,10796,270,7990,2699,673,78,425,168.25,530,0,422,132.5,companies_photos,2009-07-12,2016-06-23,1,2,763,1009,0.4837008629,0,15,1.322411533,70,2086,162,158,1,1,1,1,0,0,1196,732,107,45,6,0,0,38,11,4,7,49,60,companies_posts_columns,2016-06-26,12,12,2002-08-01,2016-06-14,85,3770,1696,3601,528,3073,2041,1560,3688,530,3158,2057,1631,3643,528,3115,2039,1604,8797,0,101,2.333421751,95983,0,200,25.4596817,3643,7,120,36,91,110,0,19,0.02917771883,847,0,65,0.224668435,companies_posts_comments_columns,2009-07-12,2016-06-07,81,1642,2897,301,135,15,13,400,422,2690,companies_posts_reactions_columns,2002-08-01,2016-06-14,2891,3770,11273,1424,946,251,358,1924,2177,10489
1,rasham,104320176317665,"צעצועי רבי בע""מ- RABI toys & sport LTD.","צעצועי רבי - בע""מ",513907493,2016-06-26,0,27,2,0,5,companies_general_info_columns,1,0,0,97235581141,TRUE,,0,40,0,1,1,3,3,1,0,1,1,0,0,0,1,no,,no,no,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-03-11,2011-03-11,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,rasham,1071551622912279,"פלארו החזקות בע""מ - Plaro Holdings Ltd.","פלארו החזקות בע""מ",513691105,2016-06-26,0,25,0,0,0,companies_general_info_columns,1,1,1,073-2444334,TRUE,,0,130,1,1,1,0,0,3,1,1,1,0,0,0,1,no,,no,no,,,0,1,,,66,11,,,,,Real Estate,Real Estate Developer,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-02-15,2016-06-07,1,0,0,0,0,0,0,,4,16,4,0,1,1,1,1,0,0,0,3,9,2,2,0,0,15,1,0,0,16,16,companies_posts_columns,2016-06-26,26,26,2016-03-17,2016-05-31,3,12,7,10,0,10,1,9,10,0,10,1,9,12,0,12,2,10,2,0,2,0.1666666667,33,0,15,2.75,12,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2016-04-12,2016-04-12,1,1,2,2,0,0,0,2,2,0,companies_posts_reactions_columns,2016-03-17,2016-05-31,11,12,31,31,0,0,0,31,31,0
,rasham,101234529934984,אוכלים. הולכים,"אוכלים הולכים בע""מ",515094688,2016-06-26,0,1,0,0,0,companies_general_info_columns,1,0,0,,FALSE,,0,166,1,1,1,0,0,0,0,0,0,0,0,0,0,no,,no,no,,,0,1,104,18,137,21,,,,,Personal Blog,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-01-21,2011-01-21,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,1629,1629,2011-01-21,2012-01-10,10,64,7,52,0,52,1,51,58,0,58,1,57,48,0,48,1,47,8,0,3,0.125,49,0,5,0.765625,48,0,16,0,16,4,0,3,0.0625,18,0,2,0.28125,companies_posts_comments_columns,2011-01-30,2011-05-14,4,7,6,0,0,0,0,0,0,6,companies_posts_reactions_columns,2011-01-21,2012-01-10,41,64,19,0,0,0,0,0,0,19
1,rasham,106590402751560,Kessel Diamonds MFRS LTD - קסל - יצרני יהלומים קנייה ומכירה,"קסל יצרני יהלומים בע""מ",511142598,2016-06-26,0,38,0,0,0,companies_general_info_columns,1,0,0,+972-3-7516086,TRUE,,0,345,1,1,1,0,0,4,0,1,1,0,0,0,1,no,,no,no,,1969-01-01,1,0,,,,,,,,,Mining/Materials,Mining/Materials,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-02-02,2011-03-09,1,0,0,0,0,0,0,,2,14,3,1,1,0,0,1,0,0,8,2,0,0,4,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,168,168,2011-02-09,2016-01-10,8,14,3,11,0,11,1,10,12,0,12,1,11,6,0,6,1,5,5,0,4,0.3571428571,18,0,7,1.285714286,6,0,8,0,8,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2011-02-09,2011-02-16,1,2,4,0,0,0,0,0,0,4,companies_posts_reactions_columns,2011-02-09,2016-01-10,11,14,13,0,0,0,0,0,0,13
,forceliquidated,860357960740216,מכללת עמל הישגים דימונה,"מכללת דימונה בע""מ",512477183,2003-04-14,4822,11,0,0,0,companies_general_info_columns,1,0,0,08-6228551,TRUE,,0,12,0,1,1,0,0,0,0,1,1,0,0,0,1,no,,no,no,,,0,1,,,119,20,,,,,Education,Education,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-03-02,2016-03-02,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,116,-4706,2016-03-02,2016-03-02,1,2,1,1,0,1,0,1,1,0,1,0,1,2,0,2,0,2,3,0,3,1.5,5,2,3,2.5,2,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2016-03-02,2016-03-02,1,1,1,0,0,0,0,0,0,0,companies_posts_reactions_columns,2016-03-02,2016-03-02,1,2,4,0,0,0,0,0,0,0
,forceliquidated,1521398884770967,גרפיכץ - דורות של אמנים,"גרפיכץ בע""מ",514027507,2012-08-15,1411,15,0,10,0,companies_general_info_columns,1,1,1,03-6166816,TRUE,,0,196,1,1,1,15,15,0,1,1,1,0,0,0,1,no,,no,no,,,0,1,969,153,47,8,,,,,Museum/Art Gallery,"Artistic Services,Graphic Design,Cultural Gifts Store",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2014-10-21,2015-04-27,1,0,0,0,0,0,0,,7,94,6,3,1,0,1,1,0,0,66,26,0,1,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,419,-992,2014-10-21,2015-05-04,8,27,5,26,0,26,4,22,26,0,26,4,22,27,0,27,4,23,7,0,3,0.2592592593,95,1,9,3.518518519,27,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2014-10-21,2015-05-04,3,4,6,0,0,0,0,0,0,0,companies_posts_reactions_columns,2014-10-21,2015-05-04,23,27,19,0,0,0,0,0,0,0
,forceliquidated,537399583005521,"מאסטר סטיל בע""מ","מאסטר סטיל בע""מ",513242412,2014-09-02,663,0,0,0,0,companies_general_info_columns,1,0,0,,FALSE,,0,48,0,1,1,0,0,0,0,0,0,0,0,0,0,no,,no,no,,,0,1,299,47,,,112,18,,,Industrials,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2014-02-03,2014-02-16,1,0,0,0,0,0,0,,1,6,3,1,1,0,0,1,0,0,3,2,0,0,1,0,0,0,0,6,0,0,6,companies_posts_columns,2016-06-26,133,-530,2014-02-08,2016-02-14,2,7,1,6,0,6,0,6,6,0,6,0,6,2,0,2,0,2,0,0,0,0,3,0,2,0.4285714286,2,0,5,0,5,2,0,2,0.2857142857,10,0,4,1.428571429,companies_posts_comments_columns,2014-02-16,2014-02-16,1,1,2,0,0,2,0,0,2,2,companies_posts_reactions_columns,2014-02-08,2016-02-14,6,7,8,0,0,8,0,0,8,8
,forceliquidated,736781559705104,מכבסת ניקה,מכבסת רות,1677,1973-01-01,15882,4,0,0,0,companies_general_info_columns,1,1,1,"050-2913325, 08-6287130",TRUE,,0,24,0,1,1,1,1,1,1,1,1,0,0,0,1,no,,no,no,,,0,1,,,123,23,,,,,Professional Services,Cleaning Service,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2014-11-16,2014-11-16,1,0,0,0,0,0,0,,1,2,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,39,-15843,2014-11-16,2016-05-18,3,3,2,2,0,2,1,1,2,0,2,1,1,2,0,2,1,1,1,0,1,0.3333333333,7,0,5,2.333333333,2,0,1,0,1,1,0,1,0.3333333333,1,0,1,0.3333333333,companies_posts_comments_columns,2015-07-20,2016-05-18,2,2,2,0,0,0,0,0,0,0,companies_posts_reactions_columns,2014-11-16,2016-05-18,3,3,7,0,0,0,0,0,0,0
,forceliquidated,796277987133199,אסטרון מנעולי ירדני,"מנעולי ירדני בע""מ",513482547,2005-09-23,3929,7,0,1,4,companies_general_info_columns,1,1,1,04-9017600,TRUE,,0,385,1,1,1,0,0,0,1,1,1,0,0,0,1,no,,no,no,,,0,1,1024,159,,,,,,,Industrials,Industrials,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-02-04,2016-05-30,1,0,4,12,0.05529953917,0,9,3,16,217,36,33,1,0,1,1,0,0,161,54,0,1,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,27,-3902,2015-02-04,2016-05-30,16,76,18,6,0,6,0,6,72,0,72,44,28,76,0,76,46,30,14,0,3,0.1842105263,435,0,15,5.723684211,76,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-02-04,2016-05-30,69,76,3,0,0,0,0,0,0,0
,rasham,1046946125370101,ארזים תשתיות הגלבוע,"ארזים תשתיות הגלבוע בע""מ",513793513,2016-06-26,0,0,2,7,2,companies_general_info_columns,1,0,0,,FALSE,,0,164,1,1,1,0,0,0,1,0,0,0,0,0,0,no,,no,no,,,0,0,,,,,,,,,Aerospace/Defense,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-02-20,2016-06-13,1,0,0,0,0,0,0,,5,45,4,0,1,1,1,1,0,0,0,5,38,1,1,0,0,22,23,0,0,45,45,companies_posts_columns,2016-06-26,13,13,2016-02-20,2016-06-13,5,23,6,23,0,23,20,3,23,0,23,20,3,20,0,20,19,1,7,0,3,0.3043478261,230,0,23,10,20,0,3,1,2,0,0,0,0,14,0,10,0.6086956522,companies_posts_comments_columns,2016-02-20,2016-04-27,3,5,6,1,5,0,0,6,6,0,companies_posts_reactions_columns,2016-02-20,2016-06-13,21,23,79,44,59,0,0,79,79,0
,rasham,108220845866929,"גז-יגל חברה לשיווק והפצת גז בע""מ","גז יגל חברה לשיווק והפצת גז (1996) בע""מ",512407446,2016-06-26,0,1,1,34,15,companies_general_info_columns,1,0,0,,FALSE,,0,3760,1,1,1,0,0,7,1,0,0,0,0,0,0,no,,no,no,,1996-01-01,1,1,423,65,54,8,88,17,455,67,Product/Service,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-03-27,2016-05-10,1,0,0,0,0,0,0,,11,38,5,1,1,1,1,1,0,0,1,7,24,3,3,0,0,7,17,7,0,24,31,companies_posts_columns,2016-06-26,25,25,2010-04-10,2016-06-01,14,43,22,25,2,23,19,6,25,2,23,19,6,26,3,23,20,6,239,0,200,5.558139535,577,0,200,13.41860465,26,0,17,0,17,9,0,3,0.2093023256,4,0,1,0.09302325581,companies_posts_comments_columns,2010-04-11,2016-06-01,6,9,3799,3795,0,0,0,3795,3795,5,companies_posts_reactions_columns,2010-04-10,2016-06-01,40,43,3675,3664,0,0,0,3664,3664,20
,rasham,1.07337E+15,מסעדת קפה לואיז רמת השרון,"מסעדת לואיז רמת השרון בע""מ",514929496,2016-06-26,0,4,0,0,0,companies_general_info_columns,1,0,0,03-5476262,TRUE,,0,124,1,1,1,0,0,0,1,1,1,0,0,0,1,no,,no,no,,,0,1,,,140,27,,,,,Restaurant/Cafe,"Health Food Restaurant,Health Food Store",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-04-20,2016-05-23,1,0,0,0,0,0,0,,2,15,3,0,1,0,1,1,0,0,0,7,0,6,2,0,0,15,0,0,0,15,15,companies_posts_columns,2016-06-26,34,34,2016-04-20,2016-05-23,2,14,1,14,0,14,0,14,14,0,14,0,14,14,0,14,0,14,1,0,1,0.07142857143,22,0,4,1.571428571,14,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2016-04-20,2016-04-20,1,1,1,1,0,0,0,1,1,0,companies_posts_reactions_columns,2016-04-20,2016-05-23,7,14,13,13,0,0,0,13,13,0
,rasham,101583830196693,שבה שיטות בניה,"ש.ב.ה. שיטות בניה (1988) בע""מ",511332595,2016-06-26,0,3,0,0,0,companies_general_info_columns,1,1,1,,FALSE,,0,2136,1,1,1,0,0,64,1,1,1,0,0,0,1,no,,no,no,,,0,0,,,,,,,,,Engineering/Construction,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-08-11,2016-06-20,1,1,0,1,0.008196721311,0,1,1,11,122,5,2,1,0,1,1,0,0,14,101,0,6,1,0,0,24,42,33,23,67,122,companies_posts_columns,2016-06-26,12,12,2015-08-11,2016-06-14,11,119,57,118,7,111,101,17,118,7,111,101,17,118,7,111,101,17,142,0,23,1.193277311,2318,0,109,19.4789916,118,0,1,0,1,1,0,1,0.008403361345,0,0,0,0,companies_posts_comments_columns,2015-08-17,2016-05-29,10,41,117,34,60,20,17,89,117,35,companies_posts_reactions_columns,2015-08-11,2016-06-14,118,119,964,309,499,301,167,694,964,409
,forceliquidated,790832667624672,י.פ. שרותים משרדיים,"פ.י שרותים בע""מ",513794487,2010-02-09,2329,11,0,0,0,companies_general_info_columns,1,1,1,072-3219739,TRUE,,0,109,1,1,1,0,0,8,1,1,1,0,0,0,1,no,,no,no,,,0,1,667,103,141,21,,,,,Professional Services,Professional Services,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2014-11-16,2015-12-31,1,0,0,0,0,0,0,,14,57,3,0,1,0,1,1,0,0,0,55,0,1,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,178,-2151,2014-11-16,2015-12-31,14,107,22,104,0,104,21,83,104,0,104,21,83,103,0,103,21,82,12,0,3,0.1121495327,916,0,119,8.560747664,103,0,4,0,4,0,0,0,0,2,0,1,0.01869158879,companies_posts_comments_columns,2014-11-16,2015-12-27,7,9,6,0,0,0,0,0,0,0,companies_posts_reactions_columns,2014-11-16,2015-12-31,106,107,363,0,0,0,0,0,0,0
1,rasham,107690309277252,"לוג'יק פינג בע""מ Logic Ping Ltd","לוג'יק פינג בע""מ ",514446913,2016-06-26,0,20,0,0,0,companies_general_info_columns,1,0,0,972-77-5117537,TRUE,,0,84,0,1,1,0,0,0,1,1,1,0,0,0,1,no,,no,no,,2006-01-01,1,1,339,53,61,10,,,286,45,Internet/Software,Internet/Software,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-05-29,2016-04-21,1,0,3,7,0.1029411765,0,5,2.333333333,30,68,4,0,1,1,1,1,0,0,0,37,17,4,10,0,0,1,2,0,2,3,6,companies_posts_columns,2016-06-26,66,66,2011-12-16,2016-04-21,38,80,6,69,0,69,1,68,72,0,72,1,71,79,0,79,1,78,0,0,0,0,92,0,5,1.15,79,0,1,0,1,1,0,1,0.0125,0,0,0,0,companies_posts_comments_columns,2012-03-14,2012-03-14,1,1,1,0,0,0,0,0,0,1,companies_posts_reactions_columns,2011-12-16,2016-04-21,78,80,24,5,0,0,0,5,5,21
,rasham,100184600042376,פטמדיק מרפאה וטרינרית,"פטמדיק בע""מ",513577775,2016-06-26,0,15,0,0,0,companies_general_info_columns,1,0,0,089479475 (מענה 24 שעות),TRUE,,0,145,1,1,1,0,0,0,1,1,1,0,0,0,1,no,,no,no,,,0,1,,,24,4,,,,,Pet Services,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-08-17,2012-05-01,1,0,1,2,0.07692307692,0,2,2,12,26,7,4,1,0,1,1,0,0,11,13,0,1,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,998,998,2010-08-20,2013-10-02,20,50,18,26,1,25,3,23,28,1,27,3,25,47,1,46,4,43,36,0,5,0.72,80,0,9,1.6,47,0,3,0,3,1,0,1,0.02,1,0,1,0.02,companies_posts_comments_columns,2010-08-21,2012-02-27,11,18,13,0,0,0,0,0,0,13,companies_posts_reactions_columns,2010-08-20,2013-10-02,46,50,36,0,0,0,0,0,0,36
,rasham,105446379588969,יונקס ישראל,יונקס בעמ,510468184,2016-06-26,0,6,0,0,3,companies_general_info_columns,1,1,1,508160696,TRUE,,0,436,1,1,1,0,0,2,1,1,1,0,0,0,1,no,,no,no,,2011-01-01,1,1,1199,187,120,15,113,16,,,Outdoor Gear/Sporting Goods,Sporting Goods Store,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-03-28,2016-06-15,1,1,32,87,0.2604790419,0,43,2.71875,46,334,19,15,1,1,1,1,0,0,164,128,12,26,4,0,0,12,9,17,1,21,39,companies_posts_columns,2016-06-26,11,11,2011-01-01,2016-06-15,47,244,77,238,7,231,108,130,240,7,233,108,132,242,7,235,107,135,117,0,15,0.4795081967,1825,0,87,7.479508197,242,0,2,2,0,1,0,1,0.004098360656,52,0,46,0.2131147541,companies_posts_comments_columns,2012-07-29,2016-04-18,23,37,59,3,5,4,1,8,10,54,companies_posts_reactions_columns,2011-01-01,2016-06-15,240,244,675,16,101,98,16,106,183,599
,rasham,108297172569695,"היי מרקט פ""ת","היי מרקט בע""מ",511064206,2016-06-26,0,4,0,8,0,companies_general_info_columns,1,0,0,39304612,TRUE,,0,16,0,1,1,0,0,1,0,1,0,0,0,0,0,no,,no,no,,,0,0,,,,,,,,,Local Business,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-10-25,2010-10-25,1,0,0,0,0,0,0,,1,15,2,1,0,0,0,1,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,1863,1863,2011-05-21,2011-05-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2011-05-21,2011-05-21,1,1,0,0,0,0,0,0,0,0
,forceliquidated,146944898707509,"מיחזורית - אהבת ציון 30 / משה שרת 81,תל אביב יפו","יפו 81 (1995) בע""מ",512148958,2013-01-22,1251,41,0,2,1,companies_general_info_columns,1,1,1,,FALSE,,0,2,0,0,1,9,9,0,1,1,1,0,0,0,1,no,,no,no,,,0,1,145,16,,,,,,,Local Business,Train Station,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,rasham,1017663661608067,קליה ביוטק,"קלי""ה ביוטק 2013 בע""מ",514867472,2016-06-26,0,1,0,0,0,companies_general_info_columns,1,1,1,,FALSE,,0,38,0,1,1,0,0,1,1,1,1,0,0,0,1,no,,no,no,,,0,1,,,106,17,,,,,Biotechnology,Biotechnology,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-09-07,2015-09-07,1,0,0,0,0,0,0,,1,2,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,companies_posts_columns,2016-06-26,193,193,2015-09-07,2015-12-16,2,2,0,2,0,2,0,2,2,0,2,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-09-07,2015-12-16,2,2,0,0,0,0,0,0,0,0
