is_match,company_type,page_handle,page_name,company_name,company_id,company_status_date,days_from_company_status_to_now,bigrams_intersection,times_prosecutor,times_defendant,times_unknown_appearences,companies_general_info_columns,changed_picture,has_website,has_top_20_website,phone,has_phone,email,has_email,number_of_likes,has_more_than_100_likes,has_more_than_10_likes,has_more_than_1_likes,checkins,were_here_count,talking_about_count,changed_cover,has_location,has_country,has_state,has_country_state,has_country_state_city,has_country_or_state_or_city,is_unclaimed,is_published,is_verified,is_permanently_closed,is_community_page,start_info,has_start_info,has_text,description_length,description_words,about_length,about_words,products_length,products_words,general_info_length,general_info_words,category,category_list,number_of_records,number_of_pages,companies_events_columns,first_event_time,last_event_time,number_of_different_months_with_events,total_events,total_attending,min_attending_per_event,max_attending_per_event,avg_attending_per_event,total_maybe,min_maybe_per_event,max_maybe_per_event,avg_maybe_per_event,total_noreply,min_noreply_per_event,max_noreply_per_event,avg_noreply_per_event,total_interested,min_interested_per_event,max_interested_per_event,avg_interested_per_event,total_declined,min_declined_per_post,max_declined_per_post,avg_declined_per_post,companies_photos,first_photo_time,last_photo_time,number_of_different_photo_uploaders,number_of_photos_self_tagged,number_of_photos_with_tagged_people_without_self,total_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos,min_number_of_people_tagged_in_photos,max_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos_when_more_than_zero,number_of_different_months_for_photos,total_photos,number_of_albums,number_of_normal_albums,number_of_wall_albums,number_of_mobile_albums,number_of_cover_albums,number_of_profile_albums,number_of_app_albums,number_of_null_albums,number_of_photos_in_normal_albums,number_of_photos_in_wall_albums,number_of_photos_in_mobile_albums,number_of_photos_in_cover_albums,number_of_photos_in_profile_albums,number_of_photos_in_app_albums,number_of_photos_in_null_albums,number_of_photos_1qr_before_status,number_of_photos_2qr_before_status,number_of_photos_3qr_before_status,number_of_photos_4qr_before_status,number_of_photos_6months_before_status,number_of_photos_12months_before_status,companies_posts_columns,companies_posts_calculation_date,days_from_last_post_to_now,days_from_last_post_to_company_status,first_post_time,last_post_time,number_of_different_months_with_posts,total_posts,total_user_changed_post_time,total_posts_with_photos,total_posts_with_photos_more_than_5_comments,total_posts_with_photos_less_than_5_comments,total_posts_with_photos_more_than_5_likes,total_posts_with_photos_less_than_5_likes,total_posts_with_link,total_posts_with_link_more_than_5_comments,total_posts_with_link_less_than_5_comments,total_posts_with_link_more_than_5_likes,total_posts_with_link_less_than_5_likes,total_user_posts,total_user_posts_more_than_5_comments,total_user_posts_less_than_5_comments,total_user_posts_more_than_5_likes,total_user_posts_less_than_5_likes,total_comments_to_user_posts,min_comments_per_user_posts,max_comments_per_user_posts,avg_comments_per_user_posts,total_likes_to_user_posts,min_likes_per_user_posts,max_likes_per_user_posts,avg_likes_per_user_posts,total_other_users_posts,total_other_users_posts_more_than_5_comments,total_other_users_posts_less_than_5_comments,total_other_users_posts_more_than_5_likes,total_other_users_posts_less_than_5_likes,total_comments_to_other_users_posts,min_comments_per_other_users_post,max_comments_per_other_users_post,avg_comments_per_other_users_post,total_likes_to_other_users_posts,min_likes_per_other_users_post,max_likes_per_other_users_post,avg_likes_per_other_users_post,companies_posts_comments_new_columns,first_time_of_post_with_comment,last_time_of_post_with_comment,number_of_different_months_with_comments,total_posts_with_comments,distinct_commentators,distinct_commentators_1qr_months_before_status,distinct_commentators_2qr_months_before_status,distinct_commentators_3qr_months_before_status,distinct_commentators_4qr_months_before_status,distinct_commentators_6months_before_status,distinct_commentators_12months_before_status,distinct_commentators_6months_after_status,companies_posts_reactions_columns,first_post_with_reaction_time,last_post_with_reaction_time,number_of_different_months_with_reactions,total_posts_with_reactions,distinct_interacting_users,distinct_interacting_users_1qr_before_status,distinct_interacting_users_2qr_before_status,distinct_interacting_users_3qr_before_status,distinct_interacting_users_4qr_before_status,distinct_interacting_users_6months_before_status,distinct_interacting_users_12months_before_status,distinct_interacting_users_6months_after_status
3,closed,126752767483564,אחוזת ארנון,"אחוזת ארנון בע""מ",510042534,2016-06-28,0,0,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,18,18,0,0,1,1,0,0,0,1,true,,false,false,,,0,0,,,,,,,,,Local Business,Event,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"",forceliquidated,126816111028518,תעשיות טיח הארץ-כיסוי מושלם לבית שלך,"טיח הארץ בע""מ",514447184,2011-11-30,1672,27,0,2,0,companies_general_info_columns,1,1,1,,0,,0,1151,1,1,1,0,0,147,1,0,0,0,0,0,0,false,,false,false,,2011-01-01 00:00:00,1,1,440,79,129,23,909,152,,,Home Decor,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-01-07 12:18:48,2016-06-23 08:00:31,1,0,6,6,0.061224489795918366,0,1,1.0,6,98,4,1,1,0,1,1,0,0,26,64,0,7,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-28 14:24:27.622,18,-1654,2011-01-01 08:00:00,2016-06-10 13:34:07,10,53,23,53,0,53,27,26,53,0,53,27,26,53,0,53,27,26,11,0,2,0.20754716981132076,683,0,175,12.88679245283019,53,0,0,0,0,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,2014-01-07 20:00:00,2016-05-30 07:18:31,4,10,8,0,0,0,0,0,0,0,companies_posts_reactions_columns,2011-01-01 08:00:00,2016-06-10 13:34:07,53,53,438,0,0,0,1,0,1,0
"",closed,126822970767766,קטמון ירושלים הדירה של וקטור,"וקטור ירושלים בע""מ",511022204,2016-06-28,0,18,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,true,,false,false,,,0,0,,,,,,,,,Local Business,Local Business,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"",liquidated,126864174058491,מעבדות רמב״ם החדשות בע״מ,מעבדות רמב'ם בע'מ,510170665,2007-08-15,3240,13,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,true,,false,false,,,0,0,,,,,,,,,Local Business,Local Business,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"",forceliquidated,126935640737688,קניון מלחה,"אגודת הספורט בית""ר ירושלים",580116788,2004-11-01,4257,23,0,0,0,companies_general_info_columns,0,0,0,,0,,0,1,0,0,0,11,11,0,0,1,1,0,0,0,1,true,,false,false,,,0,0,,,,,,,,,Local Business,Local Business,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"",closed,126985140876,הי קיו פלוס אשדוד,"הי פלוס בע""מ",511968992,2016-06-28,0,10,0,0,0,companies_general_info_columns,1,0,0,"08-6113000 ",1,,0,1281,1,1,1,0,0,0,1,1,1,0,0,0,1,false,,false,false,,2006-01-01 00:00:00,1,1,,,,,12,3,,,Company,Company,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2009-08-21 12:20:59,2013-11-19 10:17:21,1,0,1,5,0.19230769230769232,0,5,5.0,12,26,4,1,1,0,1,1,0,0,9,1,0,1,15,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-28 14:24:27.622,802,802,2010-04-15 09:18:50,2014-04-18 12:50:19,27,74,4,47,0,47,2,45,58,0,58,2,56,50,0,50,3,47,4,0,1,0.05405405405405406,84,0,5,1.135135135135135,50,0,24,0,24,2,0,2,0.02702702702702703,5,0,3,0.06756756756756757,companies_posts_comments_columns,2010-04-26 10:43:07,2013-11-24 09:46:39,4,5,5,0,0,0,0,0,0,0,companies_posts_reactions_columns,2010-04-15 09:18:50,2014-04-18 12:50:19,70,74,31,0,0,0,0,0,0,0
"",closed,116674905105857,כוסאוחתו מפקד תורן הלילה נמצא ב ת.ד. 16 רמלה קרימינל,"ב.ד. תורן בע""מ",511792020,2016-06-28,0,46,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,true,,false,false,,,0,0,,,,,,,,,Local Business,Local Business,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"",forceliquidated,116675485020556,מדהים! מסר סמוי בפתיח של חדשות 10!,"מסר חדש בע""מ",511281099,1990-03-05,9612,27,0,0,0,companies_general_info_columns,1,0,0,,0,,0,38805,1,1,1,0,0,4,0,0,0,0,0,0,0,false,,false,false,,,0,1,208,41,121,27,,,,,Community,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-04-27 10:00:27,2010-04-27 10:00:27,1,0,0,0,0.0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"",closed,116749245152754,חט״ב ב ע״ש עאטף ח׳טיב שפרעם,"ח.ע. חטיב בע""מ",511498131,2016-06-28,0,20,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,true,,false,false,,,0,0,,,,,,,,,Local Business,High School,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,forceliquidated,116805791795461,אלוד׳ה אלתחתה,"אלודה בע""מ",511453839,2012-10-29,1338,8,3,7,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,true,,false,false,,,0,0,,,,,,,,,Local Business,Local Business,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"",closed,116982371730335,ממגורות דגון חיפה,"ממגורות חיפה בע""מ",510234115,2016-06-28,0,5,0,0,0,companies_general_info_columns,0,0,0,,0,,0,1,0,0,0,8,8,0,0,1,1,0,0,0,1,true,,false,false,,,0,0,,,,,,,,,Local Business,Commercial & Industrial,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"",closed,116983818360225,"ד""ר דניאל ברויטמן - המרכז לאולטרה סאונד","דר ברויטמן דניאל בע""מ",513287672,2016-06-28,0,24,0,0,0,companies_general_info_columns,1,1,1,,0,,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,false,,false,false,,,0,1,39,7,71,7,,,,,Community,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-09-26 09:30:31,2010-09-26 09:30:31,1,0,0,0,0.0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-28 14:24:27.622,1330,1330,2010-09-26 09:34:19,2012-11-06 22:06:03,2,2,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0.5,4,0,4,2.0,1,0,1,0,1,0,0,0,0.0,3,0,3,1.5,companies_posts_comments_columns,2010-09-26 09:34:19,2010-09-26 09:34:19,1,1,1,0,0,0,0,0,0,0,companies_posts_reactions_columns,2010-09-26 09:34:19,2012-11-06 22:06:03,2,2,4,0,0,0,0,0,0,0
"",closed,116993358456415,חוף צמפרי,"צמפר בע""מ",510330848,2016-06-28,0,5,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,12,12,0,0,1,1,0,0,0,1,true,,false,false,,,0,0,,,,,,,,,Local Business,Local Business,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,forceliquidated,117002071754050,רוביקון ביזנס גרופ,"רוביקון ביזנס גרופ בע""מ",514302454,2015-11-02,239,0,0,1,2,companies_general_info_columns,1,1,1,036959763,1,,0,5078,1,1,1,0,0,1,1,1,1,0,0,0,1,false,,false,false,,,0,1,167,26,22,5,,,,,Company,Workplace & Office,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-01-15 13:55:26,2015-06-14 09:46:38,1,14,11,31,0.8857142857142857,0,6,2.2142857142857144,12,35,7,4,1,0,1,1,0,0,19,10,0,1,5,0,0,0,3,0,0,3,3,companies_posts_columns,2016-06-28 14:24:27.622,380,141,2012-02-28 09:24:45,2015-06-14 09:46:37,22,52,21,47,2,45,33,14,51,2,49,34,17,52,2,50,34,18,42,0,7,0.8076923076923077,1595,0,200,30.673076923076923,52,0,0,0,0,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,2012-06-17 13:51:35,2014-10-05 06:02:19,10,18,38,0,0,0,0,0,0,0,companies_posts_reactions_columns,2012-02-28 09:24:45,2015-06-14 09:46:37,52,52,1869,0,21,8,8,21,31,0
"",liquidated,117064718314767,אופקים - אייג'נט דיירקט,"אייג'נט דיירקט בע""מ",513766766,2015-08-05,328,7,0,0,0,companies_general_info_columns,1,0,0,7610859/8-03,1,,0,14,0,1,1,0,0,0,0,1,0,0,0,0,0,false,,false,false,,,0,1,,,45,7,,,,,Community,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-04-28 08:07:06,2010-04-28 08:07:06,1,0,0,0,0.0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-28 14:24:27.622,2253,1925,2010-04-28 10:50:08,2010-04-28 10:50:08,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,1,0,1,1,1,1,1.0,0,0,0,0.0,companies_posts_comments_columns,2010-04-28 10:50:08,2010-04-28 10:50:08,1,1,1,0,0,0,0,0,0,0,companies_posts_reactions_columns,2010-04-28 10:50:08,2010-04-28 10:50:08,1,1,0,0,0,0,0,0,0,0
"",closed,117136975311149,ביטא -מעונות הסטודנטים - מכללת נתניה,"מעונות נתניה ב בע""מ",510056526,2016-06-28,0,23,0,0,0,companies_general_info_columns,1,1,1,09-7346000,1,,0,4,0,0,1,3,3,1,0,1,1,0,0,0,1,false,,false,false,,,0,1,,,16,3,,,,,Real Estate,"Dorm,Lodging,Real Estate",1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-10-17 17:51:15,2015-10-17 17:51:15,1,0,0,0,0.0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,companies_posts_columns,2016-06-28 14:24:27.622,24,24,2015-10-17 17:51:18,2016-06-04 16:39:55,3,3,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0.0,0,0,0,0.0,1,0,2,0,2,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-10-17 17:51:18,2016-06-04 16:39:55,3,3,0,0,0,0,0,0,0,0
"",rasham,105497839525567,Simcha Connect Streaming and Live Webcasts שידור חי סטרימינג,"חי גד""ח בע""מ",515310910,2016-06-28,0,57,0,0,0,companies_general_info_columns,1,1,1,+972502515404,1,,0,140,1,1,1,1,1,0,1,1,1,0,0,0,1,false,,false,false,,,0,1,229,39,143,21,,,,,Professional Services,Professional Services,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-01-31 17:39:42,2016-06-08 16:07:13,1,0,0,0,0.0,0,0,,9,13,4,0,1,1,1,1,0,0,0,2,9,1,1,0,0,2,2,0,3,4,7,companies_posts_columns,2016-06-28 14:24:27.622,20,20,2012-06-24 17:05:24,2016-06-08 16:07:10,13,26,3,21,0,21,0,21,21,0,21,0,21,24,0,24,0,24,2,0,1,0.07692307692307693,18,0,4,0.6923076923076923,24,0,2,0,2,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,2014-05-21 13:05:16,2016-03-24 17:39:38,2,2,2,0,1,0,0,1,1,0,companies_posts_reactions_columns,2012-06-24 17:05:24,2016-06-08 16:07:10,17,26,12,0,4,0,1,4,5,0
0,closed,105497839525567,Simcha Connect Streaming and Live Webcasts שידור חי סטרימינג,"חי סטר בע""מ",512037672,2016-06-28,0,54,0,0,0,companies_general_info_columns,1,1,1,+972502515404,1,,0,140,1,1,1,1,1,0,1,1,1,0,0,0,1,false,,false,false,,,0,1,229,39,143,21,,,,,Professional Services,Professional Services,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-01-31 17:39:42,2016-06-08 16:07:13,1,0,0,0,0.0,0,0,,9,13,4,0,1,1,1,1,0,0,0,2,9,1,1,0,0,2,2,0,3,4,7,companies_posts_columns,2016-06-28 14:24:27.622,20,20,2012-06-24 17:05:24,2016-06-08 16:07:10,13,26,3,21,0,21,0,21,21,0,21,0,21,24,0,24,0,24,2,0,1,0.07692307692307693,18,0,4,0.6923076923076923,24,0,2,0,2,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,2014-05-21 13:05:16,2016-03-24 17:39:38,2,2,2,0,1,0,0,1,1,0,companies_posts_reactions_columns,2012-06-24 17:05:24,2016-06-08 16:07:10,17,26,12,0,4,0,1,4,5,0
"",forceliquidated,1055209131169410,מוסך ש.י. איטליאנו,"מוסך איטליאנו בע""מ",511442071,2010-10-22,2076,5,0,0,0,companies_general_info_columns,0,0,0,035707147,1,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,false,,false,false,,,0,0,,,,,,,,,Automotive,Auto Body Shop,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,297,-1779,2015-09-05 21:01:21,2015-09-05 21:01:21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-09-05 21:01:21,2015-09-05 21:01:21,1,1,0,0,0,0,0,0,0,0
"",closed,1055209131169410,מוסך ש.י. איטליאנו,"מוסך איטליאנו 2005 בע""מ",513753905,2016-06-28,0,5,0,0,0,companies_general_info_columns,0,0,0,035707147,1,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,false,,false,false,,,0,0,,,,,,,,,Automotive,Auto Body Shop,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,297,297,2015-09-05 21:01:21,2015-09-05 21:01:21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-09-05 21:01:21,2015-09-05 21:01:21,1,1,0,0,0,0,0,0,0,0
"",rasham,105531889527361,חותמות ברינר - ג. ברינר ובניו,"ג. ברינר בע""מ",514710615,2016-06-28,0,19,0,0,0,companies_general_info_columns,1,1,1,"03-5602991 ",1,,0,63,0,1,1,0,0,0,1,1,0,0,0,0,1,false,,false,false,,,0,1,,,119,19,,,19,5,Local Business,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-02-24 12:45:11,2012-09-03 08:16:21,1,0,0,0,0.0,0,0,,5,27,6,3,1,0,1,1,0,0,21,4,0,1,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-28 14:24:27.622,508,508,2011-08-22 10:30:03,2015-02-06 02:34:04,8,11,0,8,0,8,2,6,8,0,8,2,6,8,0,8,2,6,0,0,0,0.0,22,0,5,2.0,8,0,3,0,3,0,0,0,0.0,2,0,2,0.18181818181818182,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2011-08-22 10:30:03,2015-02-06 02:34:04,9,11,11,0,0,0,0,0,0,0
"",closed,105531889527361,חותמות ברינר - ג. ברינר ובניו,"ברינר ובניו בע""מ",510975758,2016-06-28,0,16,0,0,0,companies_general_info_columns,1,1,1,"03-5602991 ",1,,0,63,0,1,1,0,0,0,1,1,0,0,0,0,1,false,,false,false,,,0,1,,,119,19,,,19,5,Local Business,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-02-24 12:45:11,2012-09-03 08:16:21,1,0,0,0,0.0,0,0,,5,27,6,3,1,0,1,1,0,0,21,4,0,1,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-28 14:24:27.622,508,508,2011-08-22 10:30:03,2015-02-06 02:34:04,8,11,0,8,0,8,2,6,8,0,8,2,6,8,0,8,2,6,0,0,0,0.0,22,0,5,2.0,8,0,3,0,3,0,0,0,0.0,2,0,2,0.18181818181818182,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2011-08-22 10:30:03,2015-02-06 02:34:04,9,11,11,0,0,0,0,0,0,0
1,rasham,105558752822617,אברון מערכות - Evron Systems,"אברון מערכות בע""מ",511432668,2016-06-28,0,14,0,1,0,companies_general_info_columns,1,1,1,1-700-50-30-30,1,,0,179,1,1,1,0,0,2,1,1,1,0,0,0,1,false,,false,false,,1989-05-07 00:00:00,1,1,,,149,17,,,,,Local Business,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-05-21 13:15:26,2016-05-30 07:47:42,1,0,4,9,0.055900621118012424,0,6,2.25,23,161,13,9,1,1,1,1,0,0,120,30,2,4,5,0,0,1,4,4,0,5,9,companies_posts_columns,2016-06-28 14:24:27.622,29,29,1989-05-07 07:00:00,2016-05-30 07:47:42,44,95,15,84,0,84,29,55,91,0,91,29,62,95,0,95,30,65,14,0,3,0.14736842105263157,325,0,16,3.4210526315789473,95,0,0,0,0,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,2010-07-14 12:49:24,2015-12-23 13:03:07,10,10,10,0,0,2,0,0,2,0,companies_posts_reactions_columns,1989-05-07 07:00:00,2016-05-30 07:47:42,80,95,67,3,27,16,8,27,37,0
"",rasham,1055685844456360,קיה חיפה-מרכז שירות הבונים בע״מ,"מרכז שירות הבונים בע""מ",511122384,2016-06-28,0,13,0,0,0,companies_general_info_columns,1,1,1,04-7703242,1,,0,903,1,1,1,12,12,207,1,1,1,0,0,0,1,false,,false,false,,,0,1,224,42,93,14,,,,,Transportation,Auto Body Shop,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-09-08 08:30:27,2016-06-07 08:50:47,1,0,0,0,0.0,0,0,,9,41,5,1,1,1,1,1,0,0,1,14,7,14,5,0,0,11,8,16,6,19,41,companies_posts_columns,2016-06-28 14:24:27.622,21,21,2015-09-08 08:30:28,2016-06-07 08:50:48,10,38,11,36,2,34,26,10,36,2,34,26,10,38,2,36,26,12,22,0,8,0.5789473684210527,600,0,200,15.789473684210526,38,0,0,0,0,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,2015-09-10 09:14:30,2016-03-20 16:45:58,5,9,19,0,1,16,3,1,19,0,companies_posts_reactions_columns,2015-09-08 08:30:28,2016-06-07 08:50:48,33,38,409,17,40,389,19,44,409,0
"",closed,1055908997801783,צמיגי פאדי,"צמיגי פרדס - חנה בע""מ",511546681,2016-06-28,0,6,0,0,0,companies_general_info_columns,1,0,0,04-6050402,1,,0,7,0,0,1,0,0,0,1,1,1,0,0,0,1,false,,false,false,,,0,1,,,79,12,,,,,Local Business,Automotive Repair,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-04-04 14:39:03,2016-04-04 14:39:57,1,0,0,0,0.0,0,0,,1,2,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,2,2,companies_posts_columns,2016-06-28 14:24:27.622,85,85,2016-04-04 14:39:05,2016-04-04 14:39:59,1,2,0,2,0,2,0,2,2,0,2,0,2,2,0,2,0,2,0,0,0,0.0,2,1,1,1.0,2,0,0,0,0,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2016-04-04 14:39:05,2016-04-04 14:39:59,1,2,1,1,0,0,0,1,1,0
